"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"FREM1",0,1.30949888139488,0.61,0.135,0,"0-P_MesenFP_LMX1A_Early","FREM1"
"LGI1",0,1.28795863707612,0.705,0.214,0,"0-P_MesenFP_LMX1A_Early","LGI1"
"ADAMTS9",0,1.24017876853621,0.514,0.096,0,"0-P_MesenFP_LMX1A_Early","ADAMTS9"
"SYT4",0,1.23393904011404,0.952,0.461,0,"0-P_MesenFP_LMX1A_Early","SYT4"
"PDGFC",0,1.08978873979615,0.686,0.223,0,"0-P_MesenFP_LMX1A_Early","PDGFC"
"TTR",0,1.03590634086937,0.47,0.118,0,"0-P_MesenFP_LMX1A_Early","TTR"
"TPBG",0,1.02811570146569,0.904,0.451,0,"0-P_MesenFP_LMX1A_Early","TPBG"
"DOCK10",0,0.959953014306443,0.479,0.127,0,"0-P_MesenFP_LMX1A_Early","DOCK10"
"FLRT2",0,0.942742936105174,0.463,0.128,0,"0-P_MesenFP_LMX1A_Early","FLRT2"
"LDB2",0,0.941512212028785,0.679,0.322,0,"0-P_MesenFP_LMX1A_Early","LDB2"
"CLSTN2",0,0.940273910799049,0.347,0.065,0,"0-P_MesenFP_LMX1A_Early","CLSTN2"
"SMIM32",0,0.933885248677273,0.564,0.199,0,"0-P_MesenFP_LMX1A_Early","SMIM32"
"SLIT2",0,0.845529104692432,0.847,0.398,0,"0-P_MesenFP_LMX1A_Early","SLIT2"
"FAM198B",0,0.81599474486918,0.481,0.159,0,"0-P_MesenFP_LMX1A_Early","FAM198B"
"GBX2",0,0.807750270546856,0.363,0.119,0,"0-P_MesenFP_LMX1A_Early","GBX2"
"ID4",0,0.805684322701553,0.787,0.4,0,"0-P_MesenFP_LMX1A_Early","ID4"
"HES1",0,0.798019873439637,0.904,0.548,0,"0-P_MesenFP_LMX1A_Early","HES1"
"SPATS2L",0,0.797993871112475,0.787,0.456,0,"0-P_MesenFP_LMX1A_Early","SPATS2L"
"CPE",0,0.699363684443394,0.818,0.573,0,"0-P_MesenFP_LMX1A_Early","CPE"
"EN1",0,0.693871792483379,0.762,0.415,0,"0-P_MesenFP_LMX1A_Early","EN1"
"SPRY1",0,0.68397380778497,0.625,0.343,0,"0-P_MesenFP_LMX1A_Early","SPRY1"
"MCUB",0,0.679471393955337,0.509,0.27,0,"0-P_MesenFP_LMX1A_Early","MCUB"
"MYO10",0,0.678687825746652,0.746,0.481,0,"0-P_MesenFP_LMX1A_Early","MYO10"
"ZFP36L2",0,0.664381414899779,0.787,0.5,0,"0-P_MesenFP_LMX1A_Early","ZFP36L2"
"FOXA1",0,0.640985310814829,0.576,0.287,0,"0-P_MesenFP_LMX1A_Early","FOXA1"
"DDC",0,0.631312039794088,0.658,0.316,0,"0-P_MesenFP_LMX1A_Early","DDC"
"BRI3",0,0.620037952582,0.814,0.619,0,"0-P_MesenFP_LMX1A_Early","BRI3"
"MFAP2",0,0.608858685701526,0.64,0.419,0,"0-P_MesenFP_LMX1A_Early","MFAP2"
"DMRTA1",0,0.592618180995862,0.477,0.204,0,"0-P_MesenFP_LMX1A_Early","DMRTA1"
"CDH2",0,0.576527664724423,0.813,0.633,0,"0-P_MesenFP_LMX1A_Early","CDH2"
"PRTG",0,0.557843224001373,0.889,0.594,0,"0-P_MesenFP_LMX1A_Early","PRTG"
"TMEM123",0,0.551311604953939,0.727,0.511,0,"0-P_MesenFP_LMX1A_Early","TMEM123"
"FOXA2",0,0.514325241337495,0.718,0.452,0,"0-P_MesenFP_LMX1A_Early","FOXA2"
"PON2",0,0.494941326645836,0.822,0.595,0,"0-P_MesenFP_LMX1A_Early","PON2"
"PEG10",0,0.445429345892706,0.934,0.74,0,"0-P_MesenFP_LMX1A_Early","PEG10"
"VIM",0,0.415088463897881,1,0.992,0,"0-P_MesenFP_LMX1A_Early","VIM"
"FABP7",0,0.35519766935828,0.957,0.743,0,"0-P_MesenFP_LMX1A_Early","FABP7"
"PCBP2",0,0.334321864406954,0.993,0.968,0,"0-P_MesenFP_LMX1A_Early","PCBP2"
"HMGN1",0,0.298802096678048,0.997,0.987,0,"0-P_MesenFP_LMX1A_Early","HMGN1"
"RPS19",0,0.258377711606706,1,1,0,"0-P_MesenFP_LMX1A_Early","RPS19"
"WNT5A",1.16052777929258e-299,0.493665231099852,0.549,0.275,2.56824797557448e-295,"0-P_MesenFP_LMX1A_Early","WNT5A"
"NRCAM",2.52624812557876e-297,0.633764576127501,0.541,0.295,5.5905871019058e-293,"0-P_MesenFP_LMX1A_Early","NRCAM"
"YAP1",5.81290464650249e-293,0.627416580021216,0.531,0.307,1.286395798271e-288,"0-P_MesenFP_LMX1A_Early","YAP1"
"ARL4A",1.49886059818179e-289,0.474368387286702,0.806,0.609,3.31697850377631e-285,"0-P_MesenFP_LMX1A_Early","ARL4A"
"MDK",6.75198980861611e-288,0.347784096826701,0.993,0.896,1.49421534464674e-283,"0-P_MesenFP_LMX1A_Early","MDK"
"PLCL1",6.00269482715028e-273,0.553412183269723,0.313,0.117,1.32839636524836e-268,"0-P_MesenFP_LMX1A_Early","PLCL1"
"H1FX",2.94682258333573e-271,0.494672552054529,0.844,0.753,6.52131837692198e-267,"0-P_MesenFP_LMX1A_Early","H1FX"
"CALD1",1.23164949922905e-262,0.445891602079556,0.832,0.68,2.72564034179388e-258,"0-P_MesenFP_LMX1A_Early","CALD1"
"ZNF503",4.40463852117028e-258,0.528444825740925,0.637,0.405,9.74746504734982e-254,"0-P_MesenFP_LMX1A_Early","ZNF503"
"CAMTA1",8.82232920040522e-257,0.342393003593893,0.934,0.861,1.95238145204967e-252,"0-P_MesenFP_LMX1A_Early","CAMTA1"
"MT1X",4.04422267449191e-256,0.42401970414273,0.473,0.262,8.94986477865061e-252,"0-P_MesenFP_LMX1A_Early","MT1X"
"FOXJ1",2.11902452891177e-254,0.505324051724104,0.494,0.261,4.68940128248174e-250,"0-P_MesenFP_LMX1A_Early","FOXJ1"
"STT3B",3.26159004312069e-247,0.562037676995738,0.607,0.413,7.21789876542608e-243,"0-P_MesenFP_LMX1A_Early","STT3B"
"FSTL1",7.84073312928658e-241,0.517235921320516,0.602,0.4,1.73515424151112e-236,"0-P_MesenFP_LMX1A_Early","FSTL1"
"KITLG",1.63248751474605e-235,0.554986377151633,0.266,0.098,3.61269487013301e-231,"0-P_MesenFP_LMX1A_Early","KITLG"
"TMSB15A",2.64423616199723e-233,0.303484025457091,0.972,0.909,5.85169462649987e-229,"0-P_MesenFP_LMX1A_Early","TMSB15A"
"CD63",5.58245546102168e-231,0.335705943379237,0.913,0.849,1.2353973935241e-226,"0-P_MesenFP_LMX1A_Early","CD63"
"OAF",4.14664338544033e-228,0.5682463082722,0.307,0.131,9.17652181197946e-224,"0-P_MesenFP_LMX1A_Early","OAF"
"SHH",4.86519581692992e-225,0.28868362372326,0.739,0.439,1.07666783428659e-220,"0-P_MesenFP_LMX1A_Early","SHH"
"EXOC5",8.40748067358357e-221,0.546967426449124,0.55,0.36,1.86057547306404e-216,"0-P_MesenFP_LMX1A_Early","EXOC5"
"SERPINF1",3.26778482332662e-216,0.31890818520613,0.474,0.255,7.23160781402181e-212,"0-P_MesenFP_LMX1A_Early","SERPINF1"
"ETV1",1.55061813962897e-214,0.589726782664303,0.407,0.221,3.43151794299892e-210,"0-P_MesenFP_LMX1A_Early","ETV1"
"HEG1",1.80344461305523e-211,0.575671308784557,0.257,0.103,3.99102292869123e-207,"0-P_MesenFP_LMX1A_Early","HEG1"
"CENPV",1.68725776880549e-210,0.320278329823123,0.951,0.859,3.73390144236656e-206,"0-P_MesenFP_LMX1A_Early","CENPV"
"COL5A2",4.33168167502759e-210,0.7781949892353,0.273,0.114,9.58601154683605e-206,"0-P_MesenFP_LMX1A_Early","COL5A2"
"PLEKHA5",8.36932675427179e-209,0.377359106579405,0.731,0.535,1.85213201072035e-204,"0-P_MesenFP_LMX1A_Early","PLEKHA5"
"GALNT7",5.99758033756852e-208,0.578296508002631,0.274,0.115,1.32726452870391e-203,"0-P_MesenFP_LMX1A_Early","GALNT7"
"SCD",1.78608743677386e-207,0.403534281445284,0.841,0.755,3.95261149758055e-203,"0-P_MesenFP_LMX1A_Early","SCD"
"PKIB",1.6849684129862e-204,0.468078245266059,0.744,0.597,3.72883509793847e-200,"0-P_MesenFP_LMX1A_Early","PKIB"
"PIFO",5.26582816841225e-202,0.50785628711057,0.371,0.181,1.16532777366963e-197,"0-P_MesenFP_LMX1A_Early","PIFO"
"SLC39A8",3.8261825450032e-201,0.54537988503451,0.266,0.11,8.46734197209207e-197,"0-P_MesenFP_LMX1A_Early","SLC39A8"
"SRSF9",5.68808509317543e-196,0.280969284079293,0.941,0.911,1.25877323111972e-191,"0-P_MesenFP_LMX1A_Early","SRSF9"
"TCIM",1.54539356773138e-193,0.455061715650528,0.527,0.313,3.41995596538954e-189,"0-P_MesenFP_LMX1A_Early","TCIM"
"C3orf58",2.14242520220687e-192,0.385334040780055,0.54,0.316,4.74118697248381e-188,"0-P_MesenFP_LMX1A_Early","C3orf58"
"NTN1",2.97165868538473e-190,0.28619531292426,0.602,0.372,6.5762806707564e-186,"0-P_MesenFP_LMX1A_Early","NTN1"
"COL2A1",4.22162839631421e-190,0.395230800439914,0.717,0.533,9.34246364104334e-186,"0-P_MesenFP_LMX1A_Early","COL2A1"
"OTX2",5.22793689420175e-188,0.440147902123802,0.519,0.31,1.15694243468685e-183,"0-P_MesenFP_LMX1A_Early","OTX2"
"SOX21",9.62506114476891e-187,0.522355569229319,0.4,0.221,2.13002603133736e-182,"0-P_MesenFP_LMX1A_Early","SOX21"
"PLXDC2",3.04511796039767e-182,0.503133124841528,0.317,0.152,6.73884604636005e-178,"0-P_MesenFP_LMX1A_Early","PLXDC2"
"FBLN1",4.24874634617371e-181,0.462128487394682,0.641,0.472,9.40247566408241e-177,"0-P_MesenFP_LMX1A_Early","FBLN1"
"SALL1",3.79195734886195e-180,0.545871780847154,0.456,0.291,8.39160161303148e-176,"0-P_MesenFP_LMX1A_Early","SALL1"
"HNRNPA3",7.05427168389423e-180,0.325271962309626,0.858,0.793,1.56111032364579e-175,"0-P_MesenFP_LMX1A_Early","HNRNPA3"
"CRB2",2.82604687500725e-179,0.417887166111254,0.762,0.597,6.25404173439104e-175,"0-P_MesenFP_LMX1A_Early","CRB2"
"PLEKHH2",3.13110589084593e-179,0.516527190362194,0.252,0.106,6.92913733644203e-175,"0-P_MesenFP_LMX1A_Early","PLEKHH2"
"RMI2",9.24034030571932e-179,0.545454864314407,0.521,0.345,2.04488730965568e-174,"0-P_MesenFP_LMX1A_Early","RMI2"
"APCDD1",1.34193033409859e-177,0.495849890740527,0.464,0.274,2.96969182936018e-173,"0-P_MesenFP_LMX1A_Early","APCDD1"
"GYG1",4.11749321488756e-174,0.563581971384514,0.448,0.284,9.11201248454618e-170,"0-P_MesenFP_LMX1A_Early","GYG1"
"SIVA1",4.27725408148806e-174,0.349097991058242,0.845,0.747,9.46556328233307e-170,"0-P_MesenFP_LMX1A_Early","SIVA1"
"RFX3",1.53697783152465e-172,0.523629050024493,0.517,0.35,3.40133194116406e-168,"0-P_MesenFP_LMX1A_Early","RFX3"
"LMX1B",7.06692272230069e-171,0.476812760938377,0.265,0.117,1.56390999844514e-166,"0-P_MesenFP_LMX1A_Early","LMX1B"
"RAD21",1.00494078406357e-169,0.456394476799832,0.685,0.572,2.22393395513267e-165,"0-P_MesenFP_LMX1A_Early","RAD21"
"GNG5",2.53145068961344e-168,0.254945236993794,0.969,0.852,5.60210037611455e-164,"0-P_MesenFP_LMX1A_Early","GNG5"
"RPS6KA3",7.26192909002281e-168,0.509337043422934,0.331,0.172,1.60706490762205e-163,"0-P_MesenFP_LMX1A_Early","RPS6KA3"
"SLIT3",2.05437226508763e-167,0.487953761523082,0.309,0.15,4.54632582263893e-163,"0-P_MesenFP_LMX1A_Early","SLIT3"
"SET",3.32204047721311e-164,0.259343520769237,0.966,0.941,7.35167557607262e-160,"0-P_MesenFP_LMX1A_Early","SET"
"JADE1",1.17001352443126e-163,0.517156216768484,0.422,0.258,2.58923992956638e-159,"0-P_MesenFP_LMX1A_Early","JADE1"
"SVIP",2.79059241545553e-162,0.456319973636468,0.579,0.419,6.17558101540308e-158,"0-P_MesenFP_LMX1A_Early","SVIP"
"TMEM38B",2.63651833897873e-161,0.405579173507371,0.574,0.391,5.83461508415992e-157,"0-P_MesenFP_LMX1A_Early","TMEM38B"
"PDLIM5",3.45560307941705e-158,0.396182997156091,0.481,0.303,7.64724961474993e-154,"0-P_MesenFP_LMX1A_Early","PDLIM5"
"HSPB1",1.59283599226931e-157,0.316306895065607,0.793,0.655,3.52494605089198e-153,"0-P_MesenFP_LMX1A_Early","HSPB1"
"EIF3E",2.70491901800857e-155,0.258392167060139,0.993,0.963,5.98598578685297e-151,"0-P_MesenFP_LMX1A_Early","EIF3E"
"PXDN",4.58942669956124e-153,0.472645369997009,0.537,0.39,1.0156401286129e-148,"0-P_MesenFP_LMX1A_Early","PXDN"
"HNRNPU",1.78972636873708e-150,0.320037471377015,0.834,0.773,3.96066445401516e-146,"0-P_MesenFP_LMX1A_Early","HNRNPU"
"ETV5",1.6776703562614e-149,0.49805964000966,0.315,0.169,3.71268449840647e-145,"0-P_MesenFP_LMX1A_Early","ETV5"
"HEY1",4.25000837369974e-149,0.415763765385449,0.389,0.216,9.40526853099751e-145,"0-P_MesenFP_LMX1A_Early","HEY1"
"ADAMTS12",4.30493421657684e-144,0.49218276937333,0.314,0.168,9.52681942128454e-140,"0-P_MesenFP_LMX1A_Early","ADAMTS12"
"FAM84B",2.20045883552261e-143,0.469408644975305,0.261,0.124,4.86961540301154e-139,"0-P_MesenFP_LMX1A_Early","FAM84B"
"CLIC4",3.64083539164699e-143,0.500997674130815,0.464,0.318,8.05716872171478e-139,"0-P_MesenFP_LMX1A_Early","CLIC4"
"TEAD2",1.21970299604059e-142,0.344949518981518,0.735,0.598,2.69920273023782e-138,"0-P_MesenFP_LMX1A_Early","TEAD2"
"ARX",2.70100153291317e-141,0.32214753888243,0.352,0.181,5.97731639233684e-137,"0-P_MesenFP_LMX1A_Early","ARX"
"SESN3",2.54400527016298e-140,0.475914083657804,0.497,0.352,5.62988366287067e-136,"0-P_MesenFP_LMX1A_Early","SESN3"
"AK4",4.48689717907873e-140,0.483435721833998,0.456,0.293,9.92950345730123e-136,"0-P_MesenFP_LMX1A_Early","AK4"
"FGFR1",6.77622780589721e-140,0.380242748126939,0.68,0.539,1.49957921344505e-135,"0-P_MesenFP_LMX1A_Early","FGFR1"
"GTF2I",1.88522669789086e-138,0.271811931845388,0.858,0.817,4.17200668243247e-134,"0-P_MesenFP_LMX1A_Early","GTF2I"
"ITGA6",3.3341520545745e-138,0.46869725526562,0.282,0.144,7.37847849677336e-134,"0-P_MesenFP_LMX1A_Early","ITGA6"
"CETN2",5.60045673069862e-138,0.340913273788205,0.753,0.639,1.2393810745036e-133,"0-P_MesenFP_LMX1A_Early","CETN2"
"H2AFZ",2.14434123389107e-137,0.262839730974913,0.985,0.973,4.74542715060093e-133,"0-P_MesenFP_LMX1A_Early","H2AFZ"
"DUSP6",1.27409482965786e-135,0.475003303571781,0.394,0.243,2.81957185803284e-131,"0-P_MesenFP_LMX1A_Early","DUSP6"
"DAP",3.23092649863639e-135,0.4254218360446,0.6,0.479,7.15004034148233e-131,"0-P_MesenFP_LMX1A_Early","DAP"
"NBPF1",7.7229682493456e-135,0.498280881284446,0.384,0.24,1.70909287358018e-130,"0-P_MesenFP_LMX1A_Early","NBPF1"
"PTPRD",7.1747724142609e-134,0.388474924246416,0.417,0.259,1.58777713527594e-129,"0-P_MesenFP_LMX1A_Early","PTPRD"
"WFIKKN1",2.08758610756104e-133,0.42730255197381,0.387,0.234,4.61982805603257e-129,"0-P_MesenFP_LMX1A_Early","WFIKKN1"
"EIF4EBP2",7.54832567224132e-132,0.376815673313048,0.646,0.536,1.670444471267e-127,"0-P_MesenFP_LMX1A_Early","EIF4EBP2"
"FZD1",7.91007856983734e-132,0.381719471654964,0.319,0.169,1.750500387505e-127,"0-P_MesenFP_LMX1A_Early","FZD1"
"PHF10",1.32038380681581e-131,0.453720230127732,0.315,0.176,2.92200936448338e-127,"0-P_MesenFP_LMX1A_Early","PHF10"
"DTNA",4.37261006969582e-131,0.403646264345201,0.436,0.276,9.67658608423684e-127,"0-P_MesenFP_LMX1A_Early","DTNA"
"NR2F2",2.09302410381728e-130,0.407723367856124,0.53,0.383,4.63186234174765e-126,"0-P_MesenFP_LMX1A_Early","NR2F2"
"CFAP126",2.71624226708006e-128,0.421871782190231,0.267,0.13,6.01104413704817e-124,"0-P_MesenFP_LMX1A_Early","CFAP126"
"PTP4A2",5.58370952499444e-126,0.353194781074682,0.672,0.572,1.23567491788127e-121,"0-P_MesenFP_LMX1A_Early","PTP4A2"
"C9orf116",2.06408682310193e-125,0.431265389773884,0.486,0.341,4.56782413952457e-121,"0-P_MesenFP_LMX1A_Early","C9orf116"
"PTOV1",4.22630360315531e-125,0.300094195336958,0.788,0.704,9.3528098737827e-121,"0-P_MesenFP_LMX1A_Early","PTOV1"
"SERPINE2",6.11330610993092e-125,0.439553724220784,0.331,0.191,1.35287464212771e-120,"0-P_MesenFP_LMX1A_Early","SERPINE2"
"SERINC5",3.20218460281624e-124,0.489577214210219,0.276,0.148,7.08643452603235e-120,"0-P_MesenFP_LMX1A_Early","SERINC5"
"CBX5",4.45186390491206e-123,0.284682510801722,0.84,0.808,9.85197482157038e-119,"0-P_MesenFP_LMX1A_Early","CBX5"
"RBMS1",1.40492997002956e-122,0.43674354102607,0.443,0.298,3.10911002367543e-118,"0-P_MesenFP_LMX1A_Early","RBMS1"
"RAB34",3.45877117657465e-119,0.347261631386681,0.623,0.489,7.6542606137597e-115,"0-P_MesenFP_LMX1A_Early","RAB34"
"PPP1CC",2.74547426820545e-116,0.261801426813091,0.891,0.803,6.07573455553866e-112,"0-P_MesenFP_LMX1A_Early","PPP1CC"
"MAP6",1.98049668333701e-115,0.285381432978298,0.716,0.578,4.3828391602248e-111,"0-P_MesenFP_LMX1A_Early","MAP6"
"WDFY2",5.55049263507302e-115,0.447430043309463,0.394,0.259,1.22832402014166e-110,"0-P_MesenFP_LMX1A_Early","WDFY2"
"METRN",9.73904587330307e-113,0.291462582252434,0.697,0.576,2.15525085176197e-108,"0-P_MesenFP_LMX1A_Early","METRN"
"SDC2",1.10636387410051e-112,0.298178569183226,0.711,0.584,2.44838325338443e-108,"0-P_MesenFP_LMX1A_Early","SDC2"
"ZFYVE16",6.28717377804962e-112,0.434931953951085,0.38,0.247,1.39135155708238e-107,"0-P_MesenFP_LMX1A_Early","ZFYVE16"
"FOXB1",7.52580319494255e-112,0.411934728182476,0.443,0.304,1.66546024704079e-107,"0-P_MesenFP_LMX1A_Early","FOXB1"
"AC245297.3",2.53249212318842e-111,0.392800842721227,0.522,0.393,5.60440506861597e-107,"0-P_MesenFP_LMX1A_Early","AC245297.3"
"MLLT1",4.71058052934308e-111,0.341225611104618,0.558,0.411,1.04245147114362e-106,"0-P_MesenFP_LMX1A_Early","MLLT1"
"LMO3",4.76746664161649e-111,0.390468989741543,0.42,0.278,1.05504036778973e-106,"0-P_MesenFP_LMX1A_Early","LMO3"
"CANX",1.63543740699003e-110,0.282601812018252,0.72,0.623,3.61922298166893e-106,"0-P_MesenFP_LMX1A_Early","CANX"
"AES",2.49574408596792e-110,0.257310600886024,0.823,0.764,5.52308166224701e-106,"0-P_MesenFP_LMX1A_Early","AES"
"CDK4",3.67350809511645e-110,0.272953135075737,0.818,0.723,8.1294734144927e-106,"0-P_MesenFP_LMX1A_Early","CDK4"
"ADD3",4.95218153338752e-110,0.402923230579685,0.498,0.37,1.09591777333866e-105,"0-P_MesenFP_LMX1A_Early","ADD3"
"AC240274.1",8.18316550722583e-109,0.45395952300193,0.258,0.139,1.81093452674908e-104,"0-P_MesenFP_LMX1A_Early","AC240274.1"
"H2AFV",6.00467080107626e-108,0.251620007658729,0.898,0.834,1.32883364827818e-103,"0-P_MesenFP_LMX1A_Early","H2AFV"
"DEK",1.50182665230128e-107,0.295812081832112,0.829,0.767,3.32354238154273e-103,"0-P_MesenFP_LMX1A_Early","DEK"
"PIAS1",1.61608562761569e-107,0.34034056722704,0.65,0.549,3.57639749391353e-103,"0-P_MesenFP_LMX1A_Early","PIAS1"
"SFRP1",9.18881601118426e-107,0.278049909580377,0.609,0.456,2.03348498327508e-102,"0-P_MesenFP_LMX1A_Early","SFRP1"
"IFT22",1.56344219085362e-106,0.325397477773498,0.685,0.603,3.45989756835907e-102,"0-P_MesenFP_LMX1A_Early","IFT22"
"SEPHS1",1.83267787977043e-105,0.426263770633282,0.396,0.268,4.05571614793197e-101,"0-P_MesenFP_LMX1A_Early","SEPHS1"
"AP5M1",9.0097995285269e-105,0.438786561931031,0.43,0.304,1.993868635663e-100,"0-P_MesenFP_LMX1A_Early","AP5M1"
"RAB4A",3.16973483925604e-104,0.296651633167148,0.744,0.681,7.01462319927361e-100,"0-P_MesenFP_LMX1A_Early","RAB4A"
"TSPAN6",1.65031784793258e-103,0.353189412013831,0.638,0.535,3.6521533974748e-99,"0-P_MesenFP_LMX1A_Early","TSPAN6"
"XBP1",1.72296812198451e-103,0.261405849915818,0.585,0.451,3.81292845395173e-99,"0-P_MesenFP_LMX1A_Early","XBP1"
"FOXP4",9.25209023087418e-103,0.386951891312538,0.379,0.249,2.04748756809246e-98,"0-P_MesenFP_LMX1A_Early","FOXP4"
"MUC12",2.6968389284331e-102,0.386129382326931,0.427,0.292,5.96810454862245e-98,"0-P_MesenFP_LMX1A_Early","MUC12"
"MAZ",6.9601999234763e-102,0.373626447849317,0.574,0.484,1.54029224306531e-97,"0-P_MesenFP_LMX1A_Early","MAZ"
"JARID2",1.2550799303974e-101,0.405851921920641,0.494,0.373,2.77749188596945e-97,"0-P_MesenFP_LMX1A_Early","JARID2"
"B2M",2.99570261900589e-101,0.279663356765064,0.704,0.59,6.62948989586004e-97,"0-P_MesenFP_LMX1A_Early","B2M"
"CCDC34",3.8135022431722e-101,0.338404931791037,0.636,0.532,8.43928046414008e-97,"0-P_MesenFP_LMX1A_Early","CCDC34"
"PCDH18",3.1042294731887e-100,0.403422440053084,0.361,0.233,6.86965982416659e-96,"0-P_MesenFP_LMX1A_Early","PCDH18"
"TMEM98",1.04597494940202e-99,0.269370282257194,0.778,0.685,2.31474256302667e-95,"0-P_MesenFP_LMX1A_Early","TMEM98"
"UBE2E2",2.45676488421666e-96,0.365728166275974,0.547,0.439,5.43682068877146e-92,"0-P_MesenFP_LMX1A_Early","UBE2E2"
"UBXN11",2.78821621643768e-96,0.38017442484632,0.364,0.237,6.17032248697659e-92,"0-P_MesenFP_LMX1A_Early","UBXN11"
"SUMO3",6.46558848455942e-95,0.269565113460276,0.799,0.747,1.430834731633e-90,"0-P_MesenFP_LMX1A_Early","SUMO3"
"VCAN",6.99702443727032e-94,0.287614521720112,0.593,0.469,1.54844150796792e-89,"0-P_MesenFP_LMX1A_Early","VCAN"
"RSPO2",1.67278029841946e-93,0.270601509619011,0.268,0.146,3.70186280040226e-89,"0-P_MesenFP_LMX1A_Early","RSPO2"
"TMEM45A",3.41607866079734e-93,0.432399890159944,0.476,0.36,7.55978207634452e-89,"0-P_MesenFP_LMX1A_Early","TMEM45A"
"FNDC3B",1.30338047530397e-92,0.370787211181224,0.318,0.197,2.88438099184769e-88,"0-P_MesenFP_LMX1A_Early","FNDC3B"
"RALGPS2",2.43381736212319e-92,0.360679008977679,0.437,0.312,5.38603782237863e-88,"0-P_MesenFP_LMX1A_Early","RALGPS2"
"SNRNP25",7.77676549393215e-91,0.313448890612382,0.701,0.636,1.72099820380719e-86,"0-P_MesenFP_LMX1A_Early","SNRNP25"
"NT5DC2",5.83449829480461e-90,0.360031696106526,0.562,0.476,1.29117447264026e-85,"0-P_MesenFP_LMX1A_Early","NT5DC2"
"GULP1",5.46828977129375e-89,0.383840148392408,0.359,0.24,1.21013252638731e-84,"0-P_MesenFP_LMX1A_Early","GULP1"
"HDGF",5.47179052210665e-89,0.322082650844664,0.627,0.545,1.2109072425422e-84,"0-P_MesenFP_LMX1A_Early","HDGF"
"MOB1A",8.60180982646885e-89,0.394234530674885,0.422,0.311,1.90358051459756e-84,"0-P_MesenFP_LMX1A_Early","MOB1A"
"DDX3X",3.18641904624699e-88,0.358730180628112,0.552,0.457,7.05154534934459e-84,"0-P_MesenFP_LMX1A_Early","DDX3X"
"MMP2",3.34533750540656e-86,0.393276598109368,0.354,0.24,7.40323189946471e-82,"0-P_MesenFP_LMX1A_Early","MMP2"
"ABI2",1.0711834592271e-85,0.255462223737958,0.76,0.707,2.37052899526958e-81,"0-P_MesenFP_LMX1A_Early","ABI2"
"TYMS",1.55159356981979e-85,0.335813743952891,0.592,0.479,3.43367657001119e-81,"0-P_MesenFP_LMX1A_Early","TYMS"
"CNN2",1.69657180494124e-85,0.324699241037351,0.605,0.496,3.75451340433497e-81,"0-P_MesenFP_LMX1A_Early","CNN2"
"DLG5",1.90238381546589e-84,0.363918002870923,0.325,0.21,4.20997538362601e-80,"0-P_MesenFP_LMX1A_Early","DLG5"
"WDR34",2.65883873373024e-84,0.36922820056975,0.506,0.41,5.88401011774502e-80,"0-P_MesenFP_LMX1A_Early","WDR34"
"CNPY1",5.42572422372248e-84,0.417397945419515,0.266,0.156,1.20071277070978e-79,"0-P_MesenFP_LMX1A_Early","CNPY1"
"MID1",3.79673407473511e-82,0.263922304233855,0.649,0.552,8.40217250738881e-78,"0-P_MesenFP_LMX1A_Early","MID1"
"KCNQ2",6.07958561131881e-81,0.28171252922369,0.633,0.53,1.34541229578485e-76,"0-P_MesenFP_LMX1A_Early","KCNQ2"
"RHOH",7.2810264098735e-81,0.349382093189813,0.272,0.163,1.611291144505e-76,"0-P_MesenFP_LMX1A_Early","RHOH"
"NAA38",1.84827446723763e-80,0.250404686903469,0.744,0.682,4.09023139599687e-76,"0-P_MesenFP_LMX1A_Early","NAA38"
"HIGD1A",1.91576596554554e-80,0.269683793706234,0.718,0.648,4.23959008175227e-76,"0-P_MesenFP_LMX1A_Early","HIGD1A"
"PCLAF",9.6202679399457e-80,0.308684305332573,0.64,0.513,2.12896529510998e-75,"0-P_MesenFP_LMX1A_Early","PCLAF"
"TGFBR1",1.0874012861338e-79,0.360320248551758,0.441,0.331,2.4064190462141e-75,"0-P_MesenFP_LMX1A_Early","TGFBR1"
"AGO1",1.86928789266699e-79,0.345051640319176,0.378,0.264,4.13673410647204e-75,"0-P_MesenFP_LMX1A_Early","AGO1"
"CTXN1",9.42857848615907e-78,0.25486434394882,0.714,0.661,2.086544418987e-73,"0-P_MesenFP_LMX1A_Early","CTXN1"
"HNRNPD",1.13667668180353e-76,0.251486276444701,0.743,0.676,2.51546549683121e-72,"0-P_MesenFP_LMX1A_Early","HNRNPD"
"RRM2",2.5535297394686e-76,0.44575955287182,0.316,0.212,5.65096131344402e-72,"0-P_MesenFP_LMX1A_Early","RRM2"
"TCF4",1.64235884707241e-75,0.337883964782864,0.533,0.441,3.63454012857124e-71,"0-P_MesenFP_LMX1A_Early","TCF4"
"PTBP1",3.17284897514861e-75,0.31716393247472,0.574,0.493,7.02151478200387e-71,"0-P_MesenFP_LMX1A_Early","PTBP1"
"CASD1",8.56756925595383e-75,0.345839931215757,0.313,0.204,1.89600307634258e-70,"0-P_MesenFP_LMX1A_Early","CASD1"
"JAM2",2.12117519456647e-74,0.317875568282148,0.48,0.366,4.69416070557561e-70,"0-P_MesenFP_LMX1A_Early","JAM2"
"TWSG1",3.09473089390481e-74,0.370659396356646,0.322,0.22,6.84863946821135e-70,"0-P_MesenFP_LMX1A_Early","TWSG1"
