"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"NR4A2",3.66985062894991e-188,1.6746885970868,0.372,0.01,6.99913911953327e-184,"N_DA_Neuroblast","NR4A2"
"NRN1",4.39570554187438e-132,2.49149370877105,0.924,0.219,8.38348960946283e-128,"N_DA_Neuroblast","NRN1"
"GREM2",1.98649701060715e-129,1.71467949472968,0.535,0.052,3.78864709862996e-125,"N_DA_Neuroblast","GREM2"
"POU2F2",5.79949689064284e-112,1.9226893406816,0.733,0.132,1.1060800469834e-107,"N_DA_Neuroblast","POU2F2"
"SLC17A6",2.64432661019728e-95,1.70390841901499,0.471,0.056,5.04325971096825e-91,"N_DA_Neuroblast","SLC17A6"
"RGS4",5.36216580203783e-93,1.75609250092483,0.5,0.067,1.02267226176466e-88,"N_DA_Neuroblast","RGS4"
"PHLDA1",4.44430625193629e-81,2.11696517089946,0.721,0.194,8.47618088369289e-77,"N_DA_Neuroblast","PHLDA1"
"STMN2",1.9441419654563e-80,1.39902673842932,0.959,0.344,3.70786755651825e-76,"N_DA_Neuroblast","STMN2"
"MIAT",3.01522693435215e-77,1.60928074665494,0.983,0.565,5.75064080919643e-73,"N_DA_Neuroblast","MIAT"
"CXCR4",6.0383110985082e-77,2.49539720605947,0.698,0.2,1.15162669270748e-72,"N_DA_Neuroblast","CXCR4"
"DCX",2.2013673001451e-76,1.43037498923422,0.977,0.484,4.19844771483673e-72,"N_DA_Neuroblast","DCX"
"SOX4",2.71500688982238e-76,1.45095484058866,0.994,0.947,5.17806114026925e-72,"N_DA_Neuroblast","SOX4"
"TAGLN3",4.61072775879479e-76,1.66733298444416,0.93,0.478,8.79357998157342e-72,"N_DA_Neuroblast","TAGLN3"
"MAP1B",4.91266316442267e-74,1.27107969117105,0.994,0.973,9.36943118718692e-70,"N_DA_Neuroblast","MAP1B"
"FAM57B",1.08963636330996e-68,1.34179940852744,0.797,0.253,2.07815447210475e-64,"N_DA_Neuroblast","FAM57B"
"GAP43",5.92825513352764e-68,1.4402237794275,0.849,0.308,1.13063681906639e-63,"N_DA_Neuroblast","GAP43"
"MLLT11",7.83685241741592e-68,1.18889681569004,0.988,0.951,1.49464449304956e-63,"N_DA_Neuroblast","MLLT11"
"C1QL1",1.557845223494e-66,1.24186718466293,0.378,0.053,2.97112241024776e-62,"N_DA_Neuroblast","C1QL1"
"TUBA1A",4.44395666337977e-66,0.942245569447698,1,0.994,8.47551414839789e-62,"N_DA_Neuroblast","TUBA1A"
"TUBB2B",4.98041567863145e-63,0.878580899647939,1,0.994,9.49864878228591e-59,"N_DA_Neuroblast","TUBB2B"
"NHLH2",2.57822269755893e-62,1.55760930978211,0.314,0.037,4.91718632878438e-58,"N_DA_Neuroblast","NHLH2"
"CELF3",2.95971146378391e-62,1.40354316982501,0.605,0.151,5.64476170372867e-58,"N_DA_Neuroblast","CELF3"
"NEUROD1",1.25432201244539e-60,1.4011705032991,0.378,0.056,2.39224294213585e-56,"N_DA_Neuroblast","NEUROD1"
"CD24",5.03821443532286e-59,0.89187998434775,0.994,0.972,9.60888257104775e-55,"N_DA_Neuroblast","CD24"
"PCSK2",1.88211618705033e-58,1.67069249308208,0.384,0.063,3.5895719919424e-54,"N_DA_Neuroblast","PCSK2"
"NHLH1",1.26304614464294e-56,1.50546063693613,0.39,0.064,2.40888160706301e-52,"N_DA_Neuroblast","NHLH1"
"H3F3B",9.31080336254195e-54,0.643664559526173,1,0.998,1.775756417304e-49,"N_DA_Neuroblast","H3F3B"
"GRIA2",1.82102655705911e-52,1.42434241205198,0.465,0.105,3.47306184962314e-48,"N_DA_Neuroblast","GRIA2"
"EBF1",2.16783197678102e-52,1.20107110653318,0.541,0.131,4.13448914611675e-48,"N_DA_Neuroblast","EBF1"
"NOVA1",7.02653862365413e-52,1.08765018077935,0.936,0.748,1.34010144630332e-47,"N_DA_Neuroblast","NOVA1"
"ST18",2.33555667706206e-51,1.24025533463632,0.401,0.076,4.45437369449277e-47,"N_DA_Neuroblast","ST18"
"MAP2",7.93659633665342e-51,1.4485715697597,0.837,0.51,1.51366765332654e-46,"N_DA_Neuroblast","MAP2"
"CADM2",3.05323966067077e-50,1.50727663995433,0.663,0.253,5.8231386808313e-46,"N_DA_Neuroblast","CADM2"
"STMN4",5.50312369044985e-50,1.12449915532716,0.669,0.206,1.0495557502426e-45,"N_DA_Neuroblast","STMN4"
"GNG3",9.93542844105792e-50,1.1532999805929,0.738,0.271,1.89488491227857e-45,"N_DA_Neuroblast","GNG3"
"EBF3",1.01801411926051e-48,1.33567306192814,0.436,0.096,1.94155652825365e-44,"N_DA_Neuroblast","EBF3"
"SRRM4",1.41737874962262e-48,1.16281475411265,0.453,0.101,2.70322475128025e-44,"N_DA_Neuroblast","SRRM4"
"ELAVL3",1.27510730492244e-47,1.17680405171704,0.797,0.382,2.43188465194807e-43,"N_DA_Neuroblast","ELAVL3"
"RAB3A",3.48665854343407e-47,1.28623347845437,0.634,0.209,6.64975517403745e-43,"N_DA_Neuroblast","RAB3A"
"CELF4",1.58507741805875e-46,1.44631407222262,0.622,0.223,3.02305965172165e-42,"N_DA_Neuroblast","CELF4"
"THSD7A",2.18241938028084e-46,1.26016253164972,0.576,0.175,4.16231024207161e-42,"N_DA_Neuroblast","THSD7A"
"ELAVL4",7.0268227758101e-45,1.39395916769538,0.756,0.374,1.3401556398025e-40,"N_DA_Neuroblast","ELAVL4"
"RUNDC3A",8.15968443407187e-45,1.19214671821934,0.471,0.122,1.55621501526619e-40,"N_DA_Neuroblast","RUNDC3A"
"EPB41",1.0019564267314e-42,1.38485864119678,0.75,0.41,1.91093129706212e-38,"N_DA_Neuroblast","EPB41"
"GPM6A",7.994048843283e-42,1.12562399620942,0.814,0.481,1.52462499539093e-37,"N_DA_Neuroblast","GPM6A"
"PCBP4",3.11331373734131e-41,0.974574673320641,0.895,0.709,5.93771195985734e-37,"N_DA_Neuroblast","PCBP4"
"SEZ6L2",1.674832483952e-40,1.26709499829572,0.535,0.175,3.19424051339325e-36,"N_DA_Neuroblast","SEZ6L2"
"INA",3.57907073660076e-40,1.01155826635385,0.581,0.182,6.82600370884498e-36,"N_DA_Neuroblast","INA"
"LINC00599",1.56092519351826e-39,1.05681637766187,0.453,0.118,2.97699652907803e-35,"N_DA_Neuroblast","LINC00599"
"RUNX1T1",1.63260786152756e-39,1.07758393167162,0.39,0.09,3.11370971350536e-35,"N_DA_Neuroblast","RUNX1T1"
"STMN1",2.69895084778854e-37,0.632647213403391,0.994,0.993,5.1474390569023e-33,"N_DA_Neuroblast","STMN1"
"RTN4",5.31416664181762e-37,0.840374513278627,0.93,0.813,1.01351786192746e-32,"N_DA_Neuroblast","RTN4"
"MYT1",9.66635571858621e-36,1.03961546777592,0.285,0.054,1.84356736264876e-31,"N_DA_Neuroblast","MYT1"
"BASP1",5.83478635012279e-34,0.656013240736981,0.965,0.902,1.11281045269542e-29,"N_DA_Neuroblast","BASP1"
"APLP1",6.29812468383382e-34,0.983503916951278,0.849,0.654,1.20117833970079e-29,"N_DA_Neuroblast","APLP1"
"KLHL35",1.37525993769551e-33,1.17135148061198,0.32,0.071,2.62289575317288e-29,"N_DA_Neuroblast","KLHL35"
"SCG3",1.50494884430163e-33,1.03131691210407,0.581,0.222,2.87023843585207e-29,"N_DA_Neuroblast","SCG3"
"NFASC",2.20695863733579e-32,1.05700747945057,0.337,0.081,4.20911151312681e-28,"N_DA_Neuroblast","NFASC"
"JPT1",2.4080565486233e-32,0.656475278705311,0.971,0.926,4.59264544953436e-28,"N_DA_Neuroblast","JPT1"
"CCNI",8.15368062602673e-32,0.444388987248344,0.994,0.994,1.55506996899582e-27,"N_DA_Neuroblast","CCNI"
"PCSK1N",9.86276920448318e-32,1.02552619990764,0.855,0.633,1.88102734267903e-27,"N_DA_Neuroblast","PCSK1N"
"GDI1",5.71911341404301e-31,0.916155965100371,0.791,0.543,1.09074931032628e-26,"N_DA_Neuroblast","GDI1"
"TUBB",6.20968281176682e-31,0.467743032950522,1,0.995,1.18431070586017e-26,"N_DA_Neuroblast","TUBB"
"SNRPN",2.25886970424013e-30,0.616826857088536,0.942,0.911,4.30811629992678e-26,"N_DA_Neuroblast","SNRPN"
"PBX1",2.2944688724719e-30,1.06164392865152,0.826,0.688,4.3760110335784e-26,"N_DA_Neuroblast","PBX1"
"TMEM163",2.58377136086453e-30,0.94283187483416,0.285,0.062,4.92776873944082e-26,"N_DA_Neuroblast","TMEM163"
"SYP",4.30179356123002e-30,1.1371777652991,0.436,0.145,8.2043806799779e-26,"N_DA_Neuroblast","SYP"
"SNAP25",5.14738419473589e-30,0.976267479932645,0.32,0.076,9.81709113620029e-26,"N_DA_Neuroblast","SNAP25"
"ZFHX4",6.46061599169546e-30,0.987914291598859,0.738,0.47,1.23216868193616e-25,"N_DA_Neuroblast","ZFHX4"
"SYT5",6.76659333008458e-30,1.10748289946439,0.331,0.086,1.29052467991373e-25,"N_DA_Neuroblast","SYT5"
"NNAT",8.22823404201185e-30,1.60545339887131,0.756,0.564,1.5692887964925e-25,"N_DA_Neuroblast","NNAT"
"ELAVL2",1.037329739259e-29,1.0601341178603,0.605,0.267,1.97839527871476e-25,"N_DA_Neuroblast","ELAVL2"
"TERF2IP",1.84381065979282e-29,0.923659806358361,0.698,0.39,3.51651569035687e-25,"N_DA_Neuroblast","TERF2IP"
"ATP6V1G1",4.52540776511127e-29,0.538659070953809,0.953,0.948,8.63085768962021e-25,"N_DA_Neuroblast","ATP6V1G1"
"WNT10B",5.29589602307813e-29,1.19805330341456,0.384,0.117,1.01003328952146e-24,"N_DA_Neuroblast","WNT10B"
"TMSB10",2.34398478539697e-28,0.515552351373501,1,0.999,4.4704477827091e-24,"N_DA_Neuroblast","TMSB10"
"MALAT1",3.09934463300503e-28,0.520917039812129,0.994,0.998,5.91107008406719e-24,"N_DA_Neuroblast","MALAT1"
"CHST8",4.14843478836752e-28,1.025484835375,0.267,0.059,7.91189482837454e-24,"N_DA_Neuroblast","CHST8"
"TUBB3",4.89181287060309e-28,1.01866060515104,0.523,0.214,9.32966550681422e-24,"N_DA_Neuroblast","TUBB3"
"MIR7-3HG",8.77867262353936e-28,0.885077480351397,0.291,0.067,1.67426844276143e-23,"N_DA_Neuroblast","MIR7-3HG"
"ANK2",1.30019472605853e-27,1.09320260915675,0.39,0.123,2.47973138153882e-23,"N_DA_Neuroblast","ANK2"
"FSCN1",1.36432332401529e-27,0.783279457461396,0.855,0.725,2.60203744356196e-23,"N_DA_Neuroblast","FSCN1"
"LMX1A",3.12770878040749e-27,1.082346418989,0.593,0.286,5.96516618599317e-23,"N_DA_Neuroblast","LMX1A"
"PTMS",3.91770653262516e-27,0.476354323254893,0.988,0.987,7.4718498990227e-23,"N_DA_Neuroblast","PTMS"
"EIF4G2",7.01205094629928e-27,0.500156637650958,0.977,0.951,1.3373383564782e-22,"N_DA_Neuroblast","EIF4G2"
"ATP1A3",8.39511038222871e-27,0.910720545090551,0.326,0.088,1.60111545209866e-22,"N_DA_Neuroblast","ATP1A3"
"RPS6KL1",1.3421741713225e-26,0.955982665710174,0.337,0.095,2.55979457954627e-22,"N_DA_Neuroblast","RPS6KL1"
"RND3",2.84078208968671e-26,1.18822288650455,0.506,0.213,5.41793960145049e-22,"N_DA_Neuroblast","RND3"
"DPYSL3",3.72085003748688e-26,0.956802150704829,0.593,0.279,7.09640519149497e-22,"N_DA_Neuroblast","DPYSL3"
"ADCYAP1",5.11832683979889e-26,1.17482061636878,0.279,0.067,9.76167294886443e-22,"N_DA_Neuroblast","ADCYAP1"
"SHD",6.04321545751148e-26,1.03269631870034,0.424,0.148,1.15256205205659e-21,"N_DA_Neuroblast","SHD"
"KIF5C",1.1395702316804e-25,0.857269410559631,0.779,0.528,2.17338834586086e-21,"N_DA_Neuroblast","KIF5C"
"SARAF",2.44513907404961e-25,0.634189127935829,0.936,0.835,4.66336924202741e-21,"N_DA_Neuroblast","SARAF"
"CXADR",5.25090822745571e-25,0.848896262092119,0.814,0.613,1.00145321714035e-20,"N_DA_Neuroblast","CXADR"
"JPH4",5.97634092273075e-25,0.894353193522978,0.267,0.064,1.13980774078321e-20,"N_DA_Neuroblast","JPH4"
"ENO2",7.44008781881775e-25,0.994687091735518,0.721,0.459,1.41897354880492e-20,"N_DA_Neuroblast","ENO2"
"CDKN1C",8.74905844710559e-25,1.09264412534638,0.57,0.289,1.66862042703198e-20,"N_DA_Neuroblast","CDKN1C"
"TUBB2A",9.03080338045064e-25,0.904154938248384,0.756,0.528,1.72235482071955e-20,"N_DA_Neuroblast","TUBB2A"
"CDKN2D",9.06632709547918e-25,0.951197412600667,0.465,0.185,1.72912990364979e-20,"N_DA_Neuroblast","CDKN2D"
"VAMP2",1.002898837876e-24,0.696483950590085,0.872,0.786,1.91272866359711e-20,"N_DA_Neuroblast","VAMP2"
"CCDC184",1.34269855045189e-24,0.999796307138208,0.453,0.174,2.56079467542184e-20,"N_DA_Neuroblast","CCDC184"
"RAB3C",4.27447297552217e-24,1.09448148731363,0.384,0.137,8.15227485891588e-20,"N_DA_Neuroblast","RAB3C"
"ETFB",4.27978578662532e-24,0.825948874572241,0.82,0.67,8.16240745225181e-20,"N_DA_Neuroblast","ETFB"
"NSG1",6.4552937935331e-24,0.955677412255739,0.558,0.267,1.23115363230263e-19,"N_DA_Neuroblast","NSG1"
"MIR124-2HG",1.12638486379347e-23,0.938580817318462,0.622,0.359,2.14824121222691e-19,"N_DA_Neuroblast","MIR124-2HG"
"PARP6",1.28396441060643e-23,0.891607734859886,0.459,0.186,2.44877692390859e-19,"N_DA_Neuroblast","PARP6"
"NRXN1",1.49997010331067e-23,0.924929344165839,0.256,0.062,2.8607429810341e-19,"N_DA_Neuroblast","NRXN1"
"HIST2H2BE",8.02774885542802e-23,1.11834278565627,0.541,0.272,1.53105226170723e-18,"N_DA_Neuroblast","HIST2H2BE"
"DACH1",8.83034343246412e-23,1.1285197730172,0.424,0.173,1.68412309943956e-18,"N_DA_Neuroblast","DACH1"
"ADGRG1",2.55933252839546e-22,1.03097394913173,0.483,0.224,4.88115899815582e-18,"N_DA_Neuroblast","ADGRG1"
"SOX11",3.64070993766787e-22,0.703338610452232,0.959,0.899,6.94356199312017e-18,"N_DA_Neuroblast","SOX11"
"BEX1",4.66172491797162e-22,0.718269478889326,0.826,0.682,8.89084176355548e-18,"N_DA_Neuroblast","BEX1"
"CD200",9.37575055866667e-22,0.915647928020992,0.605,0.346,1.78814314654891e-17,"N_DA_Neuroblast","CD200"
"PAK3",1.3232117542052e-21,0.950750670938072,0.581,0.312,2.52362945762016e-17,"N_DA_Neuroblast","PAK3"
"GPC2",1.64818240943396e-21,0.952061227119627,0.628,0.395,3.14341349127246e-17,"N_DA_Neuroblast","GPC2"
"BNIP3L",2.32837198494571e-21,0.725327059739116,0.855,0.725,4.44067104968846e-17,"N_DA_Neuroblast","BNIP3L"
"NARF",2.35002097270527e-21,0.768450341509303,0.744,0.568,4.48195999914349e-17,"N_DA_Neuroblast","NARF"
"DDAH2",2.6741379623794e-21,0.537926848478378,0.913,0.927,5.10011592184998e-17,"N_DA_Neuroblast","DDAH2"
"SRRM3",2.87919015393343e-21,0.924200960120703,0.285,0.083,5.49119146158183e-17,"N_DA_Neuroblast","SRRM3"
"CRMP1",3.70987089794769e-21,0.733556862517766,0.773,0.558,7.07546577656584e-17,"N_DA_Neuroblast","CRMP1"
"GNG2",4.41130575191088e-21,0.928555192151559,0.645,0.415,8.41324233004443e-17,"N_DA_Neuroblast","GNG2"
"RTN1",6.99721079854265e-21,0.940553790979262,0.61,0.352,1.33450804349805e-16,"N_DA_Neuroblast","RTN1"
"MARCKS",7.32595741745122e-21,0.485481395589636,0.965,0.959,1.3972065986563e-16,"N_DA_Neuroblast","MARCKS"
"PPP1R15A",8.31828175931601e-21,1.03193530368093,0.523,0.258,1.58646269713675e-16,"N_DA_Neuroblast","PPP1R15A"
"TTC3",9.23231090735263e-21,0.573601636403491,0.953,0.897,1.76078633625029e-16,"N_DA_Neuroblast","TTC3"
"MAPT",1.35221659030368e-20,0.974859671910495,0.43,0.176,2.57894748102718e-16,"N_DA_Neuroblast","MAPT"
"GABARAPL2",1.8356311856314e-20,0.497704673357418,0.924,0.865,3.50091579723621e-16,"N_DA_Neuroblast","GABARAPL2"
"NCAM1",2.15491163923314e-20,0.944372852435911,0.576,0.322,4.10984747834544e-16,"N_DA_Neuroblast","NCAM1"
"NEUROG2",7.21082494182128e-20,0.781643883057149,0.291,0.086,1.37524853290415e-15,"N_DA_Neuroblast","NEUROG2"
"SAMD5",8.27475234326867e-20,0.896259809084744,0.256,0.073,1.5781607669082e-15,"N_DA_Neuroblast","SAMD5"
"RBFOX2",1.27047583818293e-19,0.896310564557639,0.616,0.379,2.42305151858248e-15,"N_DA_Neuroblast","RBFOX2"
"SMAD9",1.6530071200614e-19,1.08023738343247,0.262,0.078,3.15261517938111e-15,"N_DA_Neuroblast","SMAD9"
"EIF4A2",2.30059316684062e-19,0.500951325677673,0.942,0.914,4.38769128779842e-15,"N_DA_Neuroblast","EIF4A2"
"KIF5A",5.26692235871505e-19,1.03075500024964,0.32,0.111,1.00450743225413e-14,"N_DA_Neuroblast","KIF5A"
"KLHDC8A",5.27460754545295e-19,0.916333618135433,0.576,0.333,1.00597315106879e-14,"N_DA_Neuroblast","KLHDC8A"
"PPP1R1A",6.1977559016195e-19,1.04561246058922,0.407,0.183,1.18203600555687e-14,"N_DA_Neuroblast","PPP1R1A"
"PPP2R5B",9.30135805629799e-19,0.94720821417621,0.337,0.124,1.77395500849715e-14,"N_DA_Neuroblast","PPP2R5B"
"NAPB",2.11117586431815e-18,0.846857299444371,0.285,0.092,4.02643460842758e-14,"N_DA_Neuroblast","NAPB"
"SYT1",2.16479828551759e-18,0.816559375750554,0.715,0.539,4.12870329013915e-14,"N_DA_Neuroblast","SYT1"
"PLPPR3",2.6512902995001e-18,0.836048211920378,0.576,0.348,5.0565408592066e-14,"N_DA_Neuroblast","PLPPR3"
"TMEM59L",3.68146334435621e-18,1.06027801184446,0.32,0.116,7.02128689035616e-14,"N_DA_Neuroblast","TMEM59L"
"RNF165",4.14096917141962e-18,0.902660890117943,0.523,0.296,7.89765640373149e-14,"N_DA_Neuroblast","RNF165"
"MAP4K4",4.499286623753e-18,0.826955183342063,0.634,0.448,8.58103944882172e-14,"N_DA_Neuroblast","MAP4K4"
"TRIM36",8.21178791679016e-18,0.807292313177347,0.32,0.114,1.56615219149022e-13,"N_DA_Neuroblast","TRIM36"
"RGMA",1.70956958065975e-17,0.806510583727022,0.692,0.507,3.26049110423427e-13,"N_DA_Neuroblast","RGMA"
"DAAM1",1.85913963464379e-17,0.814044389891895,0.709,0.546,3.54575111119264e-13,"N_DA_Neuroblast","DAAM1"
"BAALC",2.43993945261982e-17,0.888014826115428,0.541,0.308,4.65345252403652e-13,"N_DA_Neuroblast","BAALC"
"ATP6V0B",3.2435606430387e-17,0.706177585015829,0.709,0.564,6.1861188584034e-13,"N_DA_Neuroblast","ATP6V0B"
"SERINC1",5.4458873574216e-17,0.779180912038691,0.552,0.331,1.03863963680745e-12,"N_DA_Neuroblast","SERINC1"
"SNN",6.19972886750107e-17,0.720061721650586,0.628,0.432,1.1824122896098e-12,"N_DA_Neuroblast","SNN"
"MORF4L2",6.22723265755429e-17,0.443970190914527,0.93,0.921,1.18765781244875e-12,"N_DA_Neuroblast","MORF4L2"
"AL391807.1",8.91179394972402e-17,0.911417893501091,0.529,0.317,1.69965734209136e-12,"N_DA_Neuroblast","AL391807.1"
"RPAIN",9.49899813918332e-17,0.578041210631879,0.82,0.719,1.81164892510504e-12,"N_DA_Neuroblast","RPAIN"
"ATCAY",1.11363861878108e-16,0.79975077548473,0.32,0.117,2.12393157373928e-12,"N_DA_Neuroblast","ATCAY"
"WSB1",1.27577417517751e-16,0.670387873155581,0.895,0.858,2.43315650689855e-12,"N_DA_Neuroblast","WSB1"
"BNIP3",1.80074919295314e-16,0.936810958978425,0.791,0.68,3.43438886080022e-12,"N_DA_Neuroblast","BNIP3"
"SVIP",3.86826963119335e-16,0.85251603067046,0.64,0.456,7.37756384061196e-12,"N_DA_Neuroblast","SVIP"
"KMT2E",5.07957714011506e-16,0.555694464792819,0.855,0.767,9.68776952162745e-12,"N_DA_Neuroblast","KMT2E"
"YWHAH",8.29277052941455e-16,0.639090495106558,0.814,0.724,1.58159719536994e-11,"N_DA_Neuroblast","YWHAH"
"GDAP1L1",9.24623483456636e-16,0.756215650139582,0.506,0.279,1.7634419076485e-11,"N_DA_Neuroblast","GDAP1L1"
"NAV1",1.13462706379078e-15,0.856813797104244,0.326,0.13,2.16396073606177e-11,"N_DA_Neuroblast","NAV1"
"LRRN3",1.17120897600629e-15,0.975363651654484,0.349,0.149,2.2337297590392e-11,"N_DA_Neuroblast","LRRN3"
"EIF1",1.35902239048689e-15,0.285236213635002,1,0.996,2.59192750313659e-11,"N_DA_Neuroblast","EIF1"
"ANK3",1.41578642070729e-15,1.00115042068811,0.372,0.167,2.70018786157294e-11,"N_DA_Neuroblast","ANK3"
"STMN3",1.49899776564318e-15,0.633202732012047,0.674,0.497,2.85888853863467e-11,"N_DA_Neuroblast","STMN3"
"KDM6B",1.62201926571516e-15,0.852771720051645,0.512,0.307,3.09351514357195e-11,"N_DA_Neuroblast","KDM6B"
"DCC",2.04828675774169e-15,0.708379835169942,0.68,0.49,3.90649250436495e-11,"N_DA_Neuroblast","DCC"
"DDC",2.77288960819686e-15,0.978595441630508,0.558,0.352,5.28845506075306e-11,"N_DA_Neuroblast","DDC"
"AUTS2",3.22278985367783e-15,0.767172808834348,0.616,0.453,6.14650480893435e-11,"N_DA_Neuroblast","AUTS2"
"ITM2B",3.99156323097091e-15,0.641183087071257,0.698,0.564,7.61270939410773e-11,"N_DA_Neuroblast","ITM2B"
"EIF1B",6.26475191061175e-15,0.41164813481864,0.93,0.881,1.19481348439187e-10,"N_DA_Neuroblast","EIF1B"
"NREP",7.39477673411249e-15,0.281796611682942,0.971,0.974,1.41033181872993e-10,"N_DA_Neuroblast","NREP"
"KCNQ1OT1",8.78907731817439e-15,0.586118456778218,0.866,0.793,1.67625282612222e-10,"N_DA_Neuroblast","KCNQ1OT1"
"BEX2",1.65027793446621e-14,0.709133557624414,0.645,0.461,3.14741007661395e-10,"N_DA_Neuroblast","BEX2"
"PEG10",4.00681609925706e-14,0.940875493818357,0.756,0.709,7.64179966450307e-10,"N_DA_Neuroblast","PEG10"
"NKAIN4",4.80309516739814e-14,0.721705781345561,0.616,0.459,9.16046310326174e-10,"N_DA_Neuroblast","NKAIN4"
"PITX2",5.99548136275995e-14,1.237998253048,0.407,0.207,1.14345820550558e-09,"N_DA_Neuroblast","PITX2"
"PHF21B",6.24054029196896e-14,0.798975167287471,0.372,0.176,1.19019584448432e-09,"N_DA_Neuroblast","PHF21B"
"KALRN",7.26455722983752e-14,0.752190087094991,0.314,0.13,1.38549635487461e-09,"N_DA_Neuroblast","KALRN"
"MAPK10",7.4528626996362e-14,0.739477319866222,0.674,0.555,1.42140997407462e-09,"N_DA_Neuroblast","MAPK10"
"DLL3",1.31070438036923e-13,0.895941198968157,0.355,0.165,2.4997753942402e-09,"N_DA_Neuroblast","DLL3"
"RAB6A",1.66180413122703e-13,0.660668035035363,0.651,0.517,3.1693928390762e-09,"N_DA_Neuroblast","RAB6A"
"LBH",2.58976519189452e-13,0.78271015438696,0.552,0.375,4.93920017398123e-09,"N_DA_Neuroblast","LBH"
"CADPS",5.30631907971293e-13,0.676794633615332,0.547,0.337,1.01202117488285e-08,"N_DA_Neuroblast","CADPS"
"ANKRD37",7.94449565417865e-13,0.901890446049354,0.32,0.144,1.51517421116495e-08,"N_DA_Neuroblast","ANKRD37"
"PNRC1",8.24164551213503e-13,0.428032011964113,0.878,0.778,1.57184663207439e-08,"N_DA_Neuroblast","PNRC1"
"SOBP",1.23062821671418e-12,0.937857901098813,0.349,0.174,2.34705413491728e-08,"N_DA_Neuroblast","SOBP"
"TRAF4",1.38768321992591e-12,0.667114703303342,0.634,0.491,2.6465894370427e-08,"N_DA_Neuroblast","TRAF4"
"NSD3",2.28092433842294e-12,0.510087113656948,0.773,0.713,4.35017889824023e-08,"N_DA_Neuroblast","NSD3"
"CIRBP",2.6561653222325e-12,0.307396996638822,0.988,0.98,5.06583850256183e-08,"N_DA_Neuroblast","CIRBP"
"CORO1C",3.46711555821068e-12,0.927407019260247,0.483,0.322,6.6124827926194e-08,"N_DA_Neuroblast","CORO1C"
"GABARAPL1",3.54725232964163e-12,0.852381730365332,0.39,0.213,6.76531964309252e-08,"N_DA_Neuroblast","GABARAPL1"
"KLC1",4.06837260722148e-12,0.732568906242813,0.506,0.338,7.75920023649282e-08,"N_DA_Neuroblast","KLC1"
"WRB",4.4350763666339e-12,0.615430949067539,0.692,0.586,8.45857764644418e-08,"N_DA_Neuroblast","WRB"
"KHDRBS1",4.47321147177716e-12,0.446295093736442,0.826,0.812,8.53130891897339e-08,"N_DA_Neuroblast","KHDRBS1"
"GSK3B",4.52027559378261e-12,0.753352102925536,0.448,0.269,8.6210696124622e-08,"N_DA_Neuroblast","GSK3B"
"PABPN1",5.03483846091048e-12,0.492721798626149,0.86,0.833,9.60244391264847e-08,"N_DA_Neuroblast","PABPN1"
"YWHAG",5.77399915731229e-12,0.677946825053927,0.605,0.463,1.1012171192826e-07,"N_DA_Neuroblast","YWHAG"
"EPS8L1",6.91346100345675e-12,0.819763319436277,0.442,0.261,1.31853528257927e-07,"N_DA_Neuroblast","EPS8L1"
"PLPPR2",8.97449681524189e-12,0.872102723361028,0.343,0.17,1.71161603260293e-07,"N_DA_Neuroblast","PLPPR2"
"DBN1",1.82714592231377e-11,0.53977622744355,0.674,0.566,3.48473270303683e-07,"N_DA_Neuroblast","DBN1"
"KLF7",2.37612515728808e-11,0.750191796273416,0.349,0.175,4.53174589997983e-07,"N_DA_Neuroblast","KLF7"
"FAM241B",3.38158767390073e-11,0.792656376684141,0.39,0.213,6.44936401166347e-07,"N_DA_Neuroblast","FAM241B"
"OLFM2",3.45658136235237e-11,0.784712580071942,0.36,0.19,6.59239197427845e-07,"N_DA_Neuroblast","OLFM2"
"KLHL24",4.74594735817761e-11,0.706934514914288,0.343,0.174,9.05147080151633e-07,"N_DA_Neuroblast","KLHL24"
"PRRT2",5.10842815268477e-11,0.800344044131107,0.483,0.317,9.74279417280039e-07,"N_DA_Neuroblast","PRRT2"
"PNISR",5.46285553555877e-11,0.381451584555198,0.936,0.954,1.04187580774177e-06,"N_DA_Neuroblast","PNISR"
"OLFM1",5.48501587282971e-11,0.690291726611271,0.372,0.196,1.04610222726608e-06,"N_DA_Neuroblast","OLFM1"
"RUFY3",6.47828165354916e-11,0.671717640665579,0.535,0.378,1.2355378769649e-06,"N_DA_Neuroblast","RUFY3"
"SLC16A3",6.82866300567689e-11,0.982533019434853,0.308,0.145,1.3023626084427e-06,"N_DA_Neuroblast","SLC16A3"
"EFNA3",7.03108181984898e-11,0.869589798507595,0.419,0.251,1.3409679246816e-06,"N_DA_Neuroblast","EFNA3"
"CCDC112",7.06221707038097e-11,0.799578180777102,0.419,0.254,1.34690603966306e-06,"N_DA_Neuroblast","CCDC112"
"FH",8.94361206943466e-11,0.870155110783821,0.413,0.261,1.70572569388258e-06,"N_DA_Neuroblast","FH"
"ZBTB20",9.87386029117026e-11,0.608933357008502,0.686,0.582,1.88314263473199e-06,"N_DA_Neuroblast","ZBTB20"
"TOX2",9.89463284572219e-11,0.84580162552183,0.302,0.144,1.88710437633614e-06,"N_DA_Neuroblast","TOX2"
"NDUFA5",1.20832251708118e-10,0.46396754989502,0.762,0.757,2.30451270457722e-06,"N_DA_Neuroblast","NDUFA5"
